,illumination,date,dist_to_moon,feels_like_19-1,pressure_19-1,rain_1h_19-1,weather_id_19-1,feels_like_07,pressure_07,rain_1h_07,weather_id_07,open_d-1,high_d-1,low_d-1,close_d-1,result
168,0.01,1984-08-27,364906.37 ,20.67,1017.0,0.0,721.0,16.33,1019,0.0,721,"1,081.30","1,087.80","1,081.30","1,087.20","1,087.20"
169,1.73,1984-08-28,363533.82 ,21.95,1019.0,0.0,802.0,14.92,1021,0.0,721,"1,087.20","1,087.20","1,087.20","1,087.20","1,082.30"
170,6.39,1984-08-29,363388.70 ,18.62,1019.0,0.0,802.0,15.07,1019,0.0,803,"1,085.50","1,085.50","1,079.40","1,082.30","1,096.00"
171,13.58,1984-08-30,364470.99 ,20.59,1018.0,0.0,803.0,15.08,1016,0.0,803,"1,084.50","1,096.00","1,084.50","1,096.00","1,101.90"
172,22.68,1984-08-31,366698.43 ,15.69,1015.0,0.0,801.0,15.86,1016,0.0,802,"1,096.00","1,102.00","1,093.10","1,101.90","1,103.90"
173,54.68,1984-09-03,378426.66 ,22.35,1009.0,0.0,721.0,14.88,1011,0.0,721,"1,101.90","1,104.60","1,100.20","1,103.90","1,105.30"
174,65,1984-09-04,383200.22 ,16.55,1010.0,0.0,803.0,11.64,1002,0.0,803,"1,105.20","1,106.40","1,105.20","1,105.30","1,083.70"
175,74.42,1984-09-05,387965.15 ,8.44,1013.0,0.0,802.0,4.18,1017,0.0,800,"1,100.00","1,100.00","1,083.70","1,083.70","1,082.60"
176,82.66,1984-09-06,392478.86 ,8.28,1021.0,0.0,803.0,6.46,1023,0.0,802,"1,082.90","1,082.90","1,076.90","1,082.60","1,095.30"
177,89.47,1984-09-07,396533.02 ,11.27,1023.0,0.0,803.0,7.86,1022,0.0,803,"1,085.00","1,095.30","1,085.00","1,095.30","1,099.30"
178,99.84,1984-09-10,404460.55 ,7.2,998.0,0.0,802.0,7.31,1005,0.0,801,"1,097.30","1,101.70","1,097.30","1,099.30","1,091.60"
179,99.7,1984-09-11,405388.51 ,9.29,1014.0,0.0,802.0,7.69,1013,0.0,803,"1,096.50","1,096.50","1,091.60","1,091.60","1,103.10"
180,97.77,1984-09-12,405386.55 ,15.3,1013.0,0.0,802.0,13.96,1018,0.0,701,"1,091.80","1,103.10","1,091.80","1,103.10","1,103.50"
181,94.13,1984-09-13,404450.45 ,19.36,1018.0,0.0,801.0,11.44,1018,0.0,721,"1,103.10","1,103.50","1,101.30","1,103.50","1,105.30"
182,88.88,1984-09-14,402601.81 ,14.47,1013.0,0.0,803.0,12.08,1009,0.0,802,"1,104.80","1,107.40","1,104.80","1,105.30","1,109.60"
183,65.13,1984-09-17,392280.12 ,16.45,1018.0,0.0,721.0,11.63,1011,0.5,500,"1,107.90","1,112.90","1,107.90","1,109.60","1,110.50"
184,55.26,1984-09-18,387683.38 ,13.29,1005.0,0.0,802.0,8.23,1008,0.0,721,"1,109.60","1,111.50","1,104.10","1,110.50","1,109.90"
185,44.9,1984-09-19,382839.00 ,11.42,1011.0,0.0,802.0,11.19,1009,0.0,803,"1,110.50","1,112.60","1,109.30","1,109.90","1,125.20"
186,34.41,1984-09-20,378005.16 ,10.95,1010.0,0.0,802.0,11.06,1004,1.2,310,"1,109.90","1,125.20","1,109.80","1,125.20","1,129.30"
187,24.31,1984-09-21,373462.06 ,9.4,1005.0,0.0,802.0,6.53,1000,0.0,804,"1,125.40","1,136.60","1,125.40","1,129.30","1,127.00"
188,2.48,1984-09-24,364248.30 ,7.7,999.0,0.24,500.0,4.17,1002,0.0,802,"1,129.30","1,129.70","1,125.20","1,127.00","1,122.10"
189,0.11,1984-09-25,363332.11 ,7.51,1007.0,0.0,802.0,4.27,1011,0.0,721,"1,127.00","1,129.10","1,121.50","1,122.10","1,124.90"
190,0.83,1984-09-26,363664.29 ,8.46,1012.0,0.0,802.0,4.71,1010,0.0,800,"1,122.10","1,125.80","1,121.10","1,124.90","1,135.50"
191,4.56,1984-09-27,365221.88 ,11.73,1012.0,0.0,802.0,9.44,1013,0.0,803,"1,127.10","1,135.50","1,127.10","1,135.50","1,144.10"
192,10.89,1984-09-28,367897.53 ,12.61,1012.0,0.0,803.0,12.94,1008,0.0,721,"1,136.60","1,144.40","1,136.60","1,144.10","1,140.30"
193,39.18,1984-10-01,380553.85 ,11.3,1007.0,0.0,801.0,5.76,1002,0.0,803,"1,144.10","1,146.00","1,139.30","1,140.30","1,127.70"
194,49.64,1984-10-02,385428.76 ,10.49,998.0,0.0,804.0,6.23,997,0.0,801,"1,137.50","1,137.50","1,127.70","1,127.70","1,119.20"
195,59.79,1984-10-03,390173.11 ,6.79,998.0,0.0,801.0,5.92,997,0.0,801,"1,119.20","1,119.20","1,111.80","1,119.20","1,122.10"
196,69.3,1984-10-04,394546.77 ,6.55,998.0,0.0,802.0,7.42,998,0.0,801,"1,121.40","1,127.60","1,121.40","1,122.10","1,127.50"
197,77.89,1984-10-05,398352.02 ,6.19,995.0,0.0,721.0,5.61,997,0.53,500,"1,122.10","1,127.50","1,118.80","1,127.50","1,135.20"
198,95.94,1984-10-08,405064.78 ,10.74,1024.0,0.0,803.0,7.73,1021,0.0,804,"1,134.10","1,137.40","1,134.10","1,135.20","1,139.00"
199,98.83,1984-10-09,405504.17 ,13.4,1020.0,0.0,803.0,14.32,1022,0.5,310,"1,137.10","1,141.30","1,137.10","1,139.00","1,136.60"
200,99.98,1984-10-10,405008.70 ,13.54,1025.0,0.0,802.0,11.27,1024,0.0,804,"1,139.00","1,142.40","1,136.50","1,136.60","1,136.50"
201,99.33,1984-10-11,403596.16 ,12.14,1024.0,0.0,804.0,4.91,1025,0.0,741,"1,136.60","1,138.90","1,133.60","1,136.50","1,141.30"
202,96.85,1984-10-12,401310.42 ,12.15,1025.0,0.0,804.0,7.4,1027,0.0,721,"1,136.50","1,141.70","1,136.20","1,141.30","1,143.70"
203,79.24,1984-10-15,390131.52 ,11.4,1029.0,0.0,721.0,8.12,1029,0.0,721,"1,141.30","1,143.70","1,137.70","1,143.70","1,146.00"
204,70.45,1984-10-16,385460.84 ,8.64,1029.0,0.0,721.0,8.88,1027,0.0,721,"1,143.70","1,147.30","1,143.30","1,146.00","1,124.30"
205,60.59,1984-10-17,380664.44 ,11.2,1023.0,0.0,721.0,8.52,1016,0.0,721,"1,128.90","1,128.90","1,123.70","1,124.30","1,099.80"
206,50,1984-10-18,375997.46 ,9.65,1010.0,0.0,721.0,4.32,993,0.89,501,"1,118.40","1,118.40","1,099.40","1,099.80","1,088.90"
207,39.1,1984-10-19,371727.94 ,5.45,998.0,0.0,803.0,7.29,993,0.0,803,"1,093.40","1,093.40","1,079.00","1,088.90","1,111.30"
208,10.21,1984-10-22,363756.39 ,7.68,1018.0,0.0,803.0,10.41,1008,0.23,310,"1,098.60","1,113.00","1,098.60","1,111.30","1,115.40"
209,4.05,1984-10-23,363309.07 ,10.73,1004.0,0.1,500.0,6.55,1010,0.0,802,"1,111.30","1,115.70","1,110.80","1,115.40","1,128.30"
210,0.62,1984-10-24,364096.71 ,7.74,1017.0,0.0,802.0,6.26,1012,0.0,802,"1,116.40","1,128.50","1,116.40","1,128.30","1,125.40"
211,0.2,1984-10-25,366075.67 ,8.79,1000.0,1.33,500.0,5.04,997,0.0,802,"1,128.30","1,133.60","1,123.10","1,125.40","1,130.10"
212,2.72,1984-10-26,369120.70 ,6.06,1003.0,0.0,804.0,1.21,1010,0.0,801,"1,127.00","1,131.30","1,127.00","1,130.10","1,130.50"
213,23.77,1984-10-29,382432.74 ,12.27,1020.0,0.0,804.0,12.39,1022,0.0,300,"1,130.10","1,130.50","1,127.20","1,130.50","1,136.10"
214,33.34,1984-10-30,387343.70 ,11.32,1022.0,0.0,802.0,13.56,1021,0.0,803,"1,130.50","1,136.10","1,126.80","1,136.10","1,145.20"
215,43.29,1984-10-31,392026.86 ,11.15,1020.0,0.0,802.0,12.53,1021,0.0,701,"1,137.50","1,145.60","1,137.50","1,145.20","1,151.00"
216,53.21,1984-11-01,396245.28 ,8.36,1019.0,0.0,721.0,10.28,1015,0.0,721,"1,151.00","1,155.30","1,151.00","1,151.00","1,158.40"
217,62.79,1984-11-02,399808.73 ,11.33,1012.0,0.0,801.0,10.65,1009,0.0,721,"1,151.00","1,158.40","1,147.70","1,158.40","1,168.60"
218,86.85,1984-11-05,405394.96 ,4.84,1009.0,0.0,803.0,2.2,1007,0.0,803,"1,165.20","1,171.50","1,165.20","1,168.60","1,163.10"
219,92.55,1984-11-06,405374.00 ,2.6,1004.0,0.0,803.0,2.26,999,0.94,310,"1,167.90","1,167.90","1,162.80","1,163.10","1,161.40"
220,96.75,1984-11-07,404404.57 ,7.61,1000.0,0.0,701.0,7.4,1002,0.0,701,"1,163.10","1,167.70","1,156.80","1,161.40","1,157.30"
221,99.28,1984-11-08,402525.38 ,8.44,1004.0,0.0,803.0,6.77,999,0.0,721,"1,161.40","1,161.80","1,154.20","1,157.30","1,158.30"
222,99.98,1984-11-09,399804.22 ,8.21,999.0,0.0,802.0,9.35,1000,1.63,500,"1,157.30","1,159.40","1,149.10","1,158.30","1,164.20"
223,90.52,1984-11-12,387771.20 ,9.68,1011.0,0.0,804.0,10.04,1005,0.0,802,"1,158.30","1,164.20","1,155.10","1,164.20","1,175.10"
224,83.63,1984-11-13,383045.62 ,10.17,1007.0,0.0,804.0,4.95,1009,0.0,803,"1,165.20","1,176.20","1,165.20","1,175.10","1,183.70"
225,75.14,1984-11-14,378332.07 ,6.54,1007.0,0.0,802.0,4.18,1000,0.39,500,"1,175.20","1,186.10","1,175.20","1,183.70","1,181.50"
226,65.34,1984-11-15,373882.99 ,5.6,999.0,0.0,803.0,-0.02,1000,0.0,741,"1,182.40","1,182.40","1,175.60","1,181.50","1,164.90"
227,54.62,1984-11-16,369951.24 ,0.81,999.0,0.0,741.0,-0.45,996,0.0,721,"1,179.50","1,179.50","1,164.70","1,164.90","1,173.50"
228,22.01,1984-11-19,363420.10 ,3.73,997.0,0.5,500.0,2.6,1000,0.0,701,"1,164.90","1,174.60","1,164.40","1,173.50","1,167.40"
229,13.04,1984-11-20,363478.14 ,0.18,1005.0,0.0,721.0,-0.62,1009,0.0,721,"1,167.50","1,167.50","1,162.90","1,167.40","1,159.10"
230,6.08,1984-11-21,364729.36 ,5.38,1003.0,0.53,501.0,3.87,1000,0.0,801,"1,164.40","1,164.40","1,157.70","1,159.10","1,166.80"
231,1.65,1984-11-22,367106.22 ,6.77,1000.0,0.4,500.0,6.43,991,0.0,803,"1,162.80","1,168.10","1,162.80","1,166.80","1,158.20"
232,0.01,1984-11-23,370467.12 ,6.45,986.0,0.0,802.0,1.92,991,0.0,800,"1,166.80","1,170.00","1,158.20","1,158.20","1,158.80"
233,10.7,1984-11-26,384176.77 ,3.2,1012.0,0.0,800.0,-0.35,1020,0.0,741,"1,158.20","1,158.80","1,153.10","1,158.80","1,172.30"
234,18.14,1984-11-27,389043.88 ,0.84,1027.0,0.0,801.0,1.48,1023,0.0,803,"1,163.80","1,172.30","1,163.80","1,172.30","1,178.00"
235,26.71,1984-11-28,393606.27 ,1.31,1014.0,0.0,803.0,5.5,1010,0.0,801,"1,172.30","1,179.10","1,167.30","1,178.00","1,187.50"
236,35.96,1984-11-29,397635.51 ,6.63,1014.0,0.5,500.0,5.41,1012,0.0,803,"1,182.80","1,187.50","1,182.80","1,187.50","1,187.90"
237,45.52,1984-11-30,400949.68 ,5.22,1007.0,0.0,802.0,3.41,1000,0.0,801,"1,187.50","1,188.00","1,181.20","1,187.90","1,181.30"
238,73.05,1984-12-03,405502.87 ,3.01,1010.0,0.0,803.0,1.73,1009,0.0,803,"1,186.50","1,186.50","1,178.70","1,181.30","1,191.70"
239,80.99,1984-12-04,405068.88 ,5.02,1010.0,0.0,804.0,5.44,1017,0.0,701,"1,187.90","1,191.80","1,187.90","1,191.70","1,183.80"
240,87.87,1984-12-05,403670.00 ,6.72,1020.0,0.0,803.0,5.83,1017,0.0,804,"1,191.70","1,194.70","1,183.80","1,183.80","1,182.90"
241,93.45,1984-12-06,401361.58 ,7.47,1017.0,0.0,300.0,1.71,1020,0.5,500,"1,183.40","1,183.40","1,176.00","1,182.90","1,175.80"
242,97.46,1984-12-07,398233.25 ,2.21,1028.0,0.0,800.0,2.09,1029,0.0,802,"1,175.80","1,175.80","1,169.90","1,175.80","1,190.10"
243,97.83,1984-12-10,385387.56 ,0.6,1034.0,0.0,802.0,-0.91,1032,0.0,801,"1,179.10","1,190.10","1,179.10","1,190.10","1,197.90"
244,93.65,1984-12-11,380618.12 ,1.25,1031.0,0.0,721.0,-3.15,1029,0.0,741,"1,190.50","1,199.70","1,190.50","1,197.90","1,198.60"
245,87.38,1984-12-12,376004.16 ,0.17,1026.0,0.0,741.0,-0.91,1020,0.0,741,"1,198.60","1,202.90","1,198.60","1,198.60","1,190.70"
246,79.22,1984-12-13,371798.65 ,2.4,1016.0,0.0,721.0,-1.18,1008,0.0,721,"1,197.80","1,197.80","1,190.70","1,190.70","1,196.70"
247,69.54,1984-12-14,368240.70 ,2.97,1004.0,0.18,500.0,2.81,1006,0.0,804,"1,190.70","1,196.90","1,188.90","1,196.70","1,204.80"
248,36.18,1984-12-17,363297.61 ,0.05,1011.0,0.0,803.0,-1.29,1009,0.19,500,"1,202.30","1,207.90","1,202.30","1,204.80","1,212.50"
249,25.54,1984-12-18,363904.13 ,-0.71,1007.0,0.0,802.0,-4.4,1012,0.0,800,"1,212.20","1,217.60","1,212.20","1,212.50","1,216.20"
250,16.16,1984-12-19,365646.19 ,-1.61,1015.0,0.0,804.0,3.71,1012,0.16,311,"1,212.60","1,216.20","1,212.60","1,216.20","1,220.60"
251,8.59,1984-12-20,368425.61 ,5.42,1019.0,0.0,802.0,4.98,1013,0.0,300,"1,219.10","1,223.60","1,219.10","1,220.60","1,207.20"
252,3.27,1984-12-21,372080.72 ,7.14,1013.0,0.0,804.0,-1.08,1024,0.0,800,"1,214.00","1,214.00","1,207.00","1,207.20","1,204.70"
253,2.35,1984-12-24,385989.43 ,7.39,1013.0,0.0,804.0,2.38,1004,0.0,803,"1,204.90","1,204.90","1,201.80","1,204.70","1,205.20"
256,19.97,1984-12-27,398875.51 ,-3.8,1006.0,0.0,802.0,-2.79,1013,0.0,802,"1,205.20","1,205.20","1,205.20","1,205.20","1,210.90"
257,28.3,1984-12-28,401904.45 ,-2.0,1023.0,0.0,741.0,-1.96,1031,0.0,741,"1,206.60","1,210.90","1,206.60","1,210.90","1,225.60"
258,56.01,1984-12-31,405459.85 ,3.73,1036.0,0.0,804.0,3.11,1031,0.0,804,"1,210.90","1,225.60","1,210.80","1,225.60","1,232.20"
261,82.01,1985-01-03,400211.35 ,-2.4,1018.0,0.0,802.0,-4.8,1017,0.0,803,"1,230.40","1,230.40","1,220.00","1,220.00","1,206.10"
262,88.96,1985-01-04,396732.33 ,-2.91,1016.0,0.0,802.0,-2.55,1014,0.0,721,"1,208.20","1,208.20","1,199.60","1,206.10","1,214.60"
263,99.94,1985-01-07,383189.86 ,-10.16,1012.0,0.0,803.0,-11.63,1016,0.0,800,"1,206.10","1,215.70","1,204.70","1,214.60","1,229.00"
264,99.26,1985-01-08,378394.54 ,-9.77,1020.0,0.0,803.0,-9.8,1021,0.0,721,"1,214.60","1,229.00","1,212.60","1,229.00","1,243.50"
265,96.11,1985-01-09,373891.00 ,-4.54,1017.0,0.0,721.0,-5.8,1013,0.0,721,"1,233.20","1,243.50","1,233.20","1,243.50","1,259.20"
266,90.54,1985-01-10,369936.57 ,-4.24,1019.0,0.0,721.0,-5.42,1022,0.0,741,"1,247.10","1,259.20","1,247.10","1,259.20","1,261.00"
267,51.33,1985-01-14,363459.56 ,-9.65,1030.0,0.0,803.0,-9.22,1031,0.0,802,"1,261.00","1,265.30","1,240.90","1,248.60","1,220.50"
268,40,1985-01-15,364639.93 ,-7.51,1026.0,0.0,600.0,-9.92,1026,0.0,803,"1,233.40","1,233.40","1,220.50","1,220.50","1,233.20"
269,29.25,1985-01-16,366895.06 ,-9.46,1024.0,0.0,721.0,-10.26,1024,0.0,721,"1,223.50","1,233.20","1,223.50","1,233.20","1,254.10"
270,19.62,1985-01-17,370089.96 ,-9.85,1022.0,0.0,721.0,-10.34,1015,0.0,721,"1,237.80","1,254.10","1,237.80","1,254.10","1,260.40"
271,11.59,1985-01-18,374037.13 ,-9.68,1007.0,0.0,701.0,-8.02,1003,0.0,721,"1,256.70","1,262.70","1,256.70","1,260.40","1,277.90"
272,0.05,1985-01-21,388023.62 ,-4.9,998.0,0.0,721.0,-0.21,987,1.14,501,"1,261.60","1,278.00","1,261.60","1,277.90","1,279.00"
273,0.67,1985-01-22,392563.58 ,3.2,981.0,0.0,804.0,-0.4,987,0.0,801,"1,277.90","1,280.90","1,276.10","1,279.00","1,305.70"
274,3.33,1985-01-23,396656.91 ,-3.75,994.0,0.0,800.0,-4.26,1000,0.0,802,"1,292.10","1,306.40","1,292.10","1,305.70","1,283.70"
275,7.81,1985-01-24,400118.14 ,-4.44,1006.0,0.0,800.0,-5.93,1010,0.0,802,"1,286.30","1,286.30","1,280.30","1,283.70","1,274.70"
276,13.81,1985-01-25,402801.11 ,0.45,999.0,0.57,300.0,1.38,999,0.0,802,"1,283.70","1,284.80","1,262.50","1,274.70","1,288.00"
277,38.15,1985-01-28,405295.84 ,-2.21,1007.0,0.0,802.0,-1.65,1001,0.0,804,"1,274.70","1,288.00","1,274.00","1,288.00","1,265.80"
278,47.48,1985-01-29,404156.80 ,3.55,1010.0,0.0,800.0,4.29,1015,0.5,310,"1,273.50","1,273.50","1,241.70","1,265.80","1,249.30"
279,56.98,1985-01-30,402057.85 ,5.11,1013.0,0.72,500.0,1.64,1023,0.0,804,"1,257.00","1,257.00","1,240.50","1,249.30","1,277.30"
280,66.38,1985-01-31,399070.54 ,0.59,1022.0,0.0,803.0,2.44,1015,0.0,804,"1,265.80","1,278.70","1,265.80","1,277.30","1,280.80"
281,75.38,1985-02-01,395310.83 ,5.51,1018.0,0.15,500.0,4.03,1017,0.0,803,"1,277.30","1,281.00","1,272.20","1,280.80","1,272.60"
282,95.98,1985-02-04,381265.54 ,5.19,1028.0,0.0,721.0,6.65,1025,0.0,300,"1,277.30","1,277.30","1,272.60","1,272.60","1,268.20"
283,99.21,1985-02-05,376483.25 ,4.24,1021.0,0.0,721.0,-1.14,1015,0.0,721,"1,268.20","1,268.20","1,257.10","1,268.20","1,289.10"
284,99.93,1985-02-06,372111.29 ,4.74,1015.0,0.0,721.0,5.99,1016,0.0,701,"1,276.30","1,289.20","1,276.30","1,289.10","1,289.50"
285,97.91,1985-02-07,368412.70 ,2.77,1018.0,0.0,711.0,-2.0,1018,0.0,804,"1,289.10","1,290.70","1,280.50","1,289.50","1,296.30"
286,93.19,1985-02-08,365611.19 ,-4.0,1013.0,0.5,500.0,-4.79,1003,0.0,721,"1,289.50","1,296.30","1,285.00","1,296.30","1,295.30"
287,66.43,1985-02-11,363907.25 ,-13.2,1009.0,0.0,803.0,-13.55,1009,0.0,803,"1,296.30","1,300.30","1,288.50","1,295.30","1,297.50"
288,55.27,1985-02-12,365652.96 ,-10.52,1009.0,0.0,721.0,-12.91,1009,0.0,721,"1,295.30","1,299.70","1,288.70","1,297.50","1,273.00"
289,44.04,1985-02-13,368417.43 ,-9.01,1006.0,0.0,721.0,-11.89,1008,0.0,721,"1,290.00","1,290.00","1,272.80","1,273.00","1,282.00"
290,33.3,1985-02-14,372026.34 ,-7.3,1010.0,0.0,721.0,-11.55,1014,0.0,721,"1,273.00","1,282.00","1,271.70","1,282.00","1,289.80"
291,23.53,1985-02-15,376262.30 ,-5.76,1017.0,0.0,802.0,-13.79,1023,0.0,801,"1,288.40","1,294.70","1,288.40","1,289.80","1,281.50"
292,3.62,1985-02-18,390265.64 ,-5.25,1028.0,0.0,802.0,-6.88,1032,0.0,721,"1,286.70","1,286.70","1,280.40","1,281.50","1,268.70"
293,0.81,1985-02-19,394562.00 ,-7.16,1034.0,0.0,721.0,-10.83,1034,0.0,721,"1,278.70","1,278.70","1,268.30","1,268.70","1,275.90"
294,0.01,1985-02-20,398327.78 ,-5.26,1035.0,0.0,803.0,-2.99,1035,0.0,721,"1,268.70","1,276.00","1,266.90","1,275.90","1,275.80"
295,1.16,1985-02-21,401406.99 ,0.49,1034.0,0.0,721.0,0.23,1033,0.0,804,"1,275.90","1,281.90","1,275.60","1,275.80","1,279.10"
296,4.13,1985-02-22,403680.51 ,-0.34,1033.0,0.0,701.0,-2.15,1034,0.0,721,"1,275.80","1,279.10","1,269.30","1,279.10","1,268.90"
297,22.11,1985-02-25,404976.13 ,4.05,1030.0,0.0,802.0,-1.01,1025,0.0,721,"1,274.60","1,274.60","1,262.60","1,268.90","1,259.40"
298,30.41,1985-02-26,403486.61 ,1.94,1022.0,0.0,721.0,-3.22,1023,0.0,701,"1,266.50","1,266.50","1,258.20","1,259.40","1,259.50"
299,39.48,1985-02-27,401073.72 ,5.98,1026.0,0.0,721.0,2.92,1028,0.0,741,"1,259.40","1,266.20","1,259.30","1,259.50","1,258.80"
300,49.06,1985-02-28,397815.09 ,6.61,1027.0,0.0,721.0,1.09,1026,0.0,741,"1,259.50","1,261.80","1,256.30","1,258.80","1,259.70"
301,58.9,1985-03-01,393833.96 ,-1.26,1022.0,0.0,741.0,-3.15,1013,1.01,501,"1,258.80","1,261.90","1,257.70","1,259.70","1,250.80"
302,86.28,1985-03-04,379521.58 ,3.89,999.0,0.0,803.0,0.19,1002,0.0,804,"1,257.60","1,257.60","1,247.70","1,250.80","1,265.70"
303,93.09,1985-03-05,374818.57 ,3.05,1011.0,0.0,802.0,-4.26,1021,0.0,741,"1,261.50","1,265.70","1,261.50","1,265.70","1,274.90"
304,97.81,1985-03-06,370624.11 ,3.22,1027.0,0.0,800.0,-4.51,1030,0.0,701,"1,265.70","1,275.70","1,261.90","1,274.90","1,285.40"
305,99.92,1985-03-07,367202.94 ,0.29,1029.0,0.0,801.0,0.73,1027,0.5,500,"1,277.20","1,287.10","1,277.20","1,285.40","1,285.80"
306,99.11,1985-03-08,364773.06 ,4.05,1030.0,0.0,803.0,0.63,1033,0.0,741,"1,285.40","1,288.10","1,284.40","1,285.80","1,288.60"
307,80.37,1985-03-11,364562.38 ,-1.95,1037.0,0.0,804.0,-3.15,1041,0.0,802,"1,285.80","1,288.60","1,283.30","1,288.60","1,290.80"
308,70.32,1985-03-12,366830.13 ,0.18,1040.0,0.0,801.0,-3.59,1037,0.0,801,"1,288.60","1,290.80","1,287.20","1,290.80","1,300.00"
309,59.49,1985-03-13,370066.13 ,2.72,1031.0,0.0,721.0,-5.01,1026,0.0,721,"1,298.60","1,303.90","1,298.60","1,300.00","1,295.20"
310,48.49,1985-03-14,374059.40 ,3.73,1020.0,0.0,804.0,-2.06,1016,0.0,802,"1,300.00","1,300.90","1,295.20","1,295.20","1,299.70"
311,37.85,1985-03-15,378562.88 ,-1.02,1013.0,0.0,800.0,-3.24,1009,0.0,802,"1,295.20","1,299.70","1,293.30","1,299.70","1,309.90"
312,12.04,1985-03-18,392543.70 ,-1.39,1016.0,0.0,802.0,-5.12,1020,0.0,721,"1,301.40","1,309.90","1,301.40","1,309.90","1,300.30"
313,6.37,1985-03-19,396578.82 ,-1.26,1018.0,0.0,803.0,-5.04,1014,0.0,801,"1,308.20","1,308.20","1,300.10","1,300.30","1,304.50"
314,2.46,1985-03-20,399991.59 ,-5.66,1010.0,0.0,801.0,-5.15,1005,0.0,721,"1,300.30","1,304.70","1,298.40","1,304.50","1,307.20"
315,0.37,1985-03-21,402654.08 ,-4.62,995.0,0.0,721.0,-4.92,988,0.0,721,"1,304.50","1,307.30","1,301.50","1,307.20","1,300.70"
316,0.12,1985-03-22,404474.79 ,-2.52,984.0,0.5,310.0,1.42,980,0.14,500,"1,307.20","1,309.20","1,300.70","1,300.70","1,302.90"
317,9.89,1985-03-25,404425.02 ,0.62,1001.0,0.0,801.0,-1.28,1002,0.0,701,"1,300.70","1,302.90","1,295.00","1,302.90","1,297.80"
318,16.24,1985-03-26,402550.52 ,1.83,997.0,0.0,804.0,1.34,999,0.0,721,"1,298.00","1,298.00","1,296.10","1,297.80","1,290.40"
319,23.88,1985-03-27,399807.50 ,-1.8,999.0,0.34,500.0,-2.08,1008,0.0,721,"1,294.90","1,294.90","1,290.10","1,290.40","1,288.00"
320,32.58,1985-03-28,396284.99 ,-0.35,1016.0,0.0,801.0,-5.84,1019,0.0,802,"1,290.40","1,290.90","1,288.00","1,288.00","1,287.10"
321,42.12,1985-03-29,392116.13 ,0.23,1017.0,0.0,802.0,0.26,1013,0.0,804,"1,287.30","1,287.30","1,285.30","1,287.10","1,277.00"
322,72.66,1985-04-01,377763.05 ,2.46,1009.0,0.0,804.0,4.67,1007,0.0,300,"1,284.80","1,284.80","1,276.10","1,277.00","1,278.30"
323,82.04,1985-04-02,373227.29 ,1.02,1000.0,0.5,500.0,5.1,1013,0.0,802,"1,277.00","1,279.30","1,275.80","1,278.30","1,286.80"
324,90.05,1985-04-03,369285.29 ,7.72,1018.0,0.0,804.0,6.44,1015,0.0,802,"1,280.60","1,286.90","1,280.60","1,286.80","1,274.80"
325,96.04,1985-04-04,366193.57 ,10.03,1009.0,0.0,804.0,8.58,1006,0.0,802,"1,283.50","1,283.50","1,274.00","1,274.80","1,278.50"
326,99.41,1985-04-05,364158.40 ,6.8,995.0,0.0,804.0,6.67,997,0.0,802,"1,274.80","1,278.50","1,273.00","1,278.50","1,278.50"
327,91.55,1985-04-08,365346.13 ,4.06,986.0,0.0,802.0,1.45,989,0.3,520,"1,278.50","1,278.50","1,278.50","1,278.50","1,278.50"
328,83.76,1985-04-09,368071.45 ,2.6,994.0,0.0,802.0,1.96,998,0.0,721,"1,278.50","1,278.50","1,278.50","1,278.50","1,270.20"
329,74.37,1985-04-10,371713.06 ,4.12,1002.0,0.3,520.0,2.08,1007,0.0,721,"1,276.30","1,276.30","1,268.80","1,270.20","1,273.10"
330,64.06,1985-04-11,376031.26 ,6.8,1010.0,0.0,801.0,0.47,1002,0.18,501,"1,270.90","1,275.10","1,270.90","1,273.10","1,269.30"
331,53.43,1985-04-12,380754.80 ,-2.09,995.0,0.0,802.0,-2.98,1009,0.0,801,"1,273.10","1,273.60","1,267.80","1,269.30","1,275.80"
332,24.15,1985-04-15,394652.68 ,2.65,1013.0,0.0,801.0,2.7,1022,0.0,804,"1,269.30","1,275.80","1,266.50","1,275.80","1,288.50"
333,16.33,1985-04-16,398424.17 ,9.58,1024.0,0.0,802.0,5.48,1028,0.0,721,"1,282.10","1,288.90","1,282.10","1,288.50","1,290.80"
334,4.93,1985-04-18,403720.87 ,9.72,1030.0,0.0,801.0,6.01,1030,0.0,721,"1,290.90","1,304.10","1,290.90","1,304.00","1,305.50"
335,1.65,1985-04-19,405073.64 ,8.9,1027.0,0.0,803.0,5.06,1023,0.0,701,"1,305.40","1,313.00","1,305.40","1,305.50","1,299.70"
336,2.43,1985-04-22,403582.41 ,0.38,1016.0,0.0,804.0,0.24,1020,0.0,803,"1,302.90","1,302.90","1,299.50","1,299.70","1,294.90"
337,6.24,1985-04-23,401286.58 ,-0.32,1019.0,0.0,801.0,-0.58,1020,0.0,804,"1,299.70","1,299.80","1,294.90","1,294.90","1,284.90"
338,11.72,1985-04-24,398186.08 ,-2.4,1023.0,0.0,801.0,-2.1,1027,0.0,801,"1,287.20","1,287.20","1,282.70","1,284.90","1,285.70"
339,18.72,1985-04-25,394388.91 ,5.21,1023.0,0.0,800.0,2.1,1021,0.0,804,"1,284.90","1,285.80","1,282.80","1,285.70","1,289.50"
